Shape,Result,Number,Time
<http://SGKG4.org/shapes/Constraint2>,valid,39470,666.8393983840942
<http://SGKG4.org/shapes/Constraint1>,valid,20065,346.16941928863525
<http://SGKG4.org/shapes/Constraint5>,violated,137896,1550.475167274475
<http://SGKG4.org/shapes/Constraint2>,valid,60108,666.9281749725342
<http://SGKG4.org/shapes/Constraint1>,valid,9064,346.09234952926636
<http://SGKG4.org/shapes/Constraint5>,valid,155694,1550.556203365326
<http://SGKG4.org/shapes/Constraint4>,valid,103662,1230.6268775463104
<http://SGKG4.org/shapes/Constraint3>,valid,77947,951.4684510231018
<http://SGKG4.org/shapes/Constraint5>,valid,143550,1550.5031695365906
<http://SGKG4.org/shapes/Constraint2>,valid,35053,666.8213639259338
<http://SGKG4.org/shapes/Constraint4>,valid,117702,1230.6889107227325
<http://SGKG4.org/shapes/Constraint3>,violated,75603,951.4584500789642
<http://SGKG4.org/shapes/Constraint3>,violated,68410,951.4284913539886
<http://SGKG4.org/shapes/Constraint4>,valid,114157,1230.672874212265
<http://SGKG4.org/shapes/Constraint1>,valid,9299,346.0943491458893
<http://SGKG4.org/shapes/Constraint1>,valid,15203,346.1313261985779
<http://SGKG4.org/shapes/Constraint3>,valid,96446,951.5364511013031
<http://SGKG4.org/shapes/Constraint4>,valid,107423,1230.6439139842987
<http://SGKG4.org/shapes/Constraint1>,valid,12147,346.11132192611694
<http://SGKG4.org/shapes/Constraint2>,valid,54240,666.9035856723785
<http://SGKG4.org/shapes/Constraint4>,valid,134272,1230.7618763446808
<http://SGKG4.org/shapes/Constraint1>,valid,29760,346.2254104614258
<http://SGKG4.org/shapes/Constraint3>,valid,82178,951.485449552536
<http://SGKG4.org/shapes/Constraint2>,valid,66235,666.9521791934967
<http://SGKG4.org/shapes/Constraint5>,valid,161119,1550.5862047672272
<http://SGKG4.org/shapes/Constraint2>,valid,62576,666.9381940364838
<http://SGKG4.org/shapes/Constraint2>,valid,56905,666.9145855903625
<http://SGKG4.org/shapes/Constraint3>,valid,88558,951.5074496269226
<http://SGKG4.org/shapes/Constraint4>,valid,119754,1230.6969261169434
<http://SGKG4.org/shapes/Constraint4>,valid,118843,1230.6929166316986
<http://SGKG4.org/shapes/Constraint4>,valid,101803,1230.6188781261444
<http://SGKG4.org/shapes/Constraint3>,valid,81766,951.4834499359131
<http://SGKG4.org/shapes/Constraint2>,valid,57003,666.9145855903625
<http://SGKG4.org/shapes/Constraint3>,violated,68027,951.4264528751373
<http://SGKG4.org/shapes/Constraint3>,violated,68338,951.427485704422
<http://SGKG4.org/shapes/Constraint3>,valid,80870,951.4804491996765
<http://SGKG4.org/shapes/Constraint5>,valid,156792,1550.5601913928986
<http://SGKG4.org/shapes/Constraint5>,valid,147079,1550.51820230484
<http://SGKG4.org/shapes/Constraint4>,valid,112596,1230.6668746471405
<http://SGKG4.org/shapes/Constraint2>,valid,36436,666.8263983726501
<http://SGKG4.org/shapes/Constraint4>,valid,113406,1230.6698741912842
<http://SGKG4.org/shapes/Constraint1>,valid,14599,346.12732219696045
<http://SGKG4.org/shapes/Constraint3>,valid,87792,951.5044500827789
<http://SGKG4.org/shapes/Constraint3>,valid,93747,951.5254516601562
<http://SGKG4.org/shapes/Constraint1>,valid,18413,346.1543622016907
<http://SGKG4.org/shapes/Constraint1>,valid,1784,346.0444734096527
<http://SGKG4.org/shapes/Constraint1>,valid,10026,346.09834909439087
<http://SGKG4.org/shapes/Constraint5>,valid,144704,1550.5081703662872
<http://SGKG4.org/shapes/Constraint3>,valid,99921,951.5494871139526
<http://SGKG4.org/shapes/Constraint5>,violated,138860,1550.4801659584045
<http://SGKG4.org/shapes/Constraint2>,valid,46205,666.8675532341003
<http://SGKG4.org/shapes/Constraint1>,valid,20690,346.173380613327
<http://SGKG4.org/shapes/Constraint4>,valid,124091,1230.7188754081726
<http://SGKG4.org/shapes/Constraint1>,valid,2831,346.0514805316925
<http://SGKG4.org/shapes/Constraint2>,valid,46862,666.8705856800079
<http://SGKG4.org/shapes/Constraint1>,valid,5603,346.07065773010254
<http://SGKG4.org/shapes/Constraint1>,valid,9909,346.09734869003296
<http://SGKG4.org/shapes/Constraint2>,valid,49799,666.8825533390045
<http://SGKG4.org/shapes/Constraint1>,valid,14975,346.12932324409485
<http://SGKG4.org/shapes/Constraint3>,violated,74748,951.4554495811462
<http://SGKG4.org/shapes/Constraint2>,valid,66403,666.9531800746918
<http://SGKG4.org/shapes/Constraint5>,valid,163834,1550.5972068309784
<http://SGKG4.org/shapes/Constraint5>,valid,167813,1550.6142082214355
<http://SGKG4.org/shapes/Constraint3>,valid,91280,951.5164496898651
<http://SGKG4.org/shapes/Constraint3>,valid,96354,951.5354528427124
<http://SGKG4.org/shapes/Constraint1>,valid,1061,346.03844022750854
<http://SGKG4.org/shapes/Constraint3>,valid,90819,951.5154492855072
<http://SGKG4.org/shapes/Constraint4>,valid,134884,1230.7638745307922
<http://SGKG4.org/shapes/Constraint4>,valid,111031,1230.659874200821
<http://SGKG4.org/shapes/Constraint5>,valid,166601,1550.6092064380646
<http://SGKG4.org/shapes/Constraint3>,violated,72300,951.445449590683
<http://SGKG4.org/shapes/Constraint3>,valid,89256,951.5094497203827
<http://SGKG4.org/shapes/Constraint3>,valid,91345,951.5174493789673
<http://SGKG4.org/shapes/Constraint2>,valid,67137,666.9561789035797
<http://SGKG4.org/shapes/Constraint5>,valid,158855,1550.5761694908142
<http://SGKG4.org/shapes/Constraint5>,violated,135861,1550.4641716480255
<http://SGKG4.org/shapes/Constraint1>,valid,13015,346.1163263320923
<http://SGKG4.org/shapes/Constraint2>,valid,55050,666.9065880775452
<http://SGKG4.org/shapes/Constraint2>,valid,34534,666.8183996677399
<http://SGKG4.org/shapes/Constraint2>,valid,55634,666.9095847606659
<http://SGKG4.org/shapes/Constraint4>,valid,111959,1230.6638741493225
<http://SGKG4.org/shapes/Constraint5>,valid,143261,1550.5021696090698
<http://SGKG4.org/shapes/Constraint5>,valid,168481,1550.617202758789
<http://SGKG4.org/shapes/Constraint5>,valid,147489,1550.5201997756958
<http://SGKG4.org/shapes/Constraint5>,valid,166246,1550.6071999073029
<http://SGKG4.org/shapes/Constraint4>,valid,125229,1230.7238750457764
<http://SGKG4.org/shapes/Constraint5>,valid,146964,1550.51820230484
<http://SGKG4.org/shapes/Constraint5>,valid,157884,1550.5711686611176
<http://SGKG4.org/shapes/Constraint3>,valid,86159,951.4984493255615
<http://SGKG4.org/shapes/Constraint5>,valid,161016,1550.5852024555206
<http://SGKG4.org/shapes/Constraint1>,valid,26707,346.20940685272217
<http://SGKG4.org/shapes/Constraint4>,valid,103010,1230.623878955841
<http://SGKG4.org/shapes/Constraint4>,valid,102946,1230.623878955841
<http://SGKG4.org/shapes/Constraint2>,valid,40974,666.8454012870789
<http://SGKG4.org/shapes/Constraint4>,valid,126741,1230.7298753261566
<http://SGKG4.org/shapes/Constraint2>,valid,53365,666.8975515365601
<http://SGKG4.org/shapes/Constraint1>,valid,19726,346.1674065589905
<http://SGKG4.org/shapes/Constraint5>,valid,157132,1550.562171459198
<http://SGKG4.org/shapes/Constraint5>,valid,141478,1550.4941666126251
<http://SGKG4.org/shapes/Constraint2>,valid,61653,666.9341788291931
<http://SGKG4.org/shapes/Constraint1>,valid,18031,346.15031909942627
<http://SGKG4.org/shapes/Constraint1>,valid,23409,346.1893799304962
<http://SGKG4.org/shapes/Constraint4>,valid,133127,1230.7568736076355
<http://SGKG4.org/shapes/Constraint2>,valid,40679,666.8443984985352
<http://SGKG4.org/shapes/Constraint4>,valid,133597,1230.7588741779327
<http://SGKG4.org/shapes/Constraint2>,valid,34725,666.8193643093109
<http://SGKG4.org/shapes/Constraint4>,valid,105886,1230.6368775367737
<http://SGKG4.org/shapes/Constraint4>,valid,130259,1230.7448756694794
<http://SGKG4.org/shapes/Constraint3>,violated,67820,951.4264528751373
<http://SGKG4.org/shapes/Constraint1>,valid,20394,346.1714060306549
<http://SGKG4.org/shapes/Constraint2>,valid,47141,666.8715856075287
<http://SGKG4.org/shapes/Constraint3>,valid,99093,951.5464880466461
<http://SGKG4.org/shapes/Constraint2>,valid,57413,666.916585445404
<http://SGKG4.org/shapes/Constraint2>,valid,45987,666.8665850162506
<http://SGKG4.org/shapes/Constraint4>,valid,104027,1230.6288783550262
<http://SGKG4.org/shapes/Constraint1>,valid,31611,346.23240971565247
<http://SGKG4.org/shapes/Constraint1>,valid,26981,346.21140575408936
<http://SGKG4.org/shapes/Constraint2>,valid,35240,666.8213639259338
<http://SGKG4.org/shapes/Constraint4>,valid,119140,1230.6948783397675
<http://SGKG4.org/shapes/Constraint5>,valid,166845,1550.6102027893066
<http://SGKG4.org/shapes/Constraint4>,valid,132393,1230.7538750171661
<http://SGKG4.org/shapes/Constraint4>,valid,122186,1230.710927248001
<http://SGKG4.org/shapes/Constraint2>,valid,62134,666.9361777305603
<http://SGKG4.org/shapes/Constraint4>,valid,128759,1230.7388756275177
<http://SGKG4.org/shapes/Constraint1>,valid,19371,346.1613757610321
<http://SGKG4.org/shapes/Constraint4>,valid,101698,1230.6178801059723
<http://SGKG4.org/shapes/Constraint4>,valid,105629,1230.6359105110168
<http://SGKG4.org/shapes/Constraint4>,valid,106714,1230.6409113407135
<http://SGKG4.org/shapes/Constraint1>,valid,11680,346.10835313796997
<http://SGKG4.org/shapes/Constraint4>,valid,127391,1230.7328751087189
<http://SGKG4.org/shapes/Constraint5>,valid,147324,1550.5201997756958
<http://SGKG4.org/shapes/Constraint1>,valid,31562,346.23240971565247
<http://SGKG4.org/shapes/Constraint2>,valid,54115,666.9035856723785
<http://SGKG4.org/shapes/Constraint3>,valid,94704,951.5284519195557
<http://SGKG4.org/shapes/Constraint5>,valid,165893,1550.606202840805
<http://SGKG4.org/shapes/Constraint3>,violated,73644,951.4514496326447
<http://SGKG4.org/shapes/Constraint5>,valid,168818,1550.618204832077
<http://SGKG4.org/shapes/Constraint2>,valid,48580,666.8775854110718
<http://SGKG4.org/shapes/Constraint4>,valid,133974,1230.7608759403229
<http://SGKG4.org/shapes/Constraint5>,valid,164926,1550.6022050380707
<http://SGKG4.org/shapes/Constraint2>,valid,65800,666.9511778354645
<http://SGKG4.org/shapes/Constraint4>,valid,109413,1230.6528747081757
<http://SGKG4.org/shapes/Constraint3>,violated,71486,951.4424524307251
<http://SGKG4.org/shapes/Constraint2>,valid,36914,666.8284001350403
<http://SGKG4.org/shapes/Constraint3>,valid,76915,951.4644498825073
<http://SGKG4.org/shapes/Constraint2>,valid,36288,666.8263983726501
<http://SGKG4.org/shapes/Constraint3>,valid,96781,951.5374526977539
<http://SGKG4.org/shapes/Constraint4>,valid,104681,1230.6308796405792
<http://SGKG4.org/shapes/Constraint4>,valid,105930,1230.6368775367737
<http://SGKG4.org/shapes/Constraint3>,valid,79270,951.474449634552
<http://SGKG4.org/shapes/Constraint5>,valid,166419,1550.6082029342651
<http://SGKG4.org/shapes/Constraint4>,valid,123906,1230.7178757190704
<http://SGKG4.org/shapes/Constraint3>,violated,73474,951.4504499435425
<http://SGKG4.org/shapes/Constraint4>,valid,108187,1230.6478765010834
<http://SGKG4.org/shapes/Constraint5>,valid,164713,1550.6012029647827
<http://SGKG4.org/shapes/Constraint2>,valid,62142,666.9361777305603
<http://SGKG4.org/shapes/Constraint3>,valid,85884,951.4974493980408
<http://SGKG4.org/shapes/Constraint4>,valid,111391,1230.6608743667603
<http://SGKG4.org/shapes/Constraint4>,valid,115099,1230.676873922348
<http://SGKG4.org/shapes/Constraint1>,valid,32967,346.2384090423584
<http://SGKG4.org/shapes/Constraint3>,valid,86611,951.5004494190216
<http://SGKG4.org/shapes/Constraint3>,valid,100737,951.5524852275848
<http://SGKG4.org/shapes/Constraint1>,valid,25540,346.20242381095886
<http://SGKG4.org/shapes/Constraint1>,valid,9521,346.0953483581543
<http://SGKG4.org/shapes/Constraint5>,valid,153248,1550.5442032814026
<http://SGKG4.org/shapes/Constraint3>,valid,92440,951.5205101966858
<http://SGKG4.org/shapes/Constraint2>,valid,66716,666.9541430473328
<http://SGKG4.org/shapes/Constraint1>,valid,28049,346.2173798084259
<http://SGKG4.org/shapes/Constraint2>,valid,50098,666.8835520744324
<http://SGKG4.org/shapes/Constraint2>,valid,33912,666.8163998126984
<http://SGKG4.org/shapes/Constraint4>,valid,131089,1230.748914718628
<http://SGKG4.org/shapes/Constraint4>,valid,117553,1230.6878736019135
<http://SGKG4.org/shapes/Constraint2>,valid,61833,666.9351778030396
<http://SGKG4.org/shapes/Constraint5>,valid,141165,1550.492169380188
<http://SGKG4.org/shapes/Constraint2>,valid,57459,666.916585445404
<http://SGKG4.org/shapes/Constraint5>,valid,141206,1550.4931664466858
<http://SGKG4.org/shapes/Constraint5>,valid,141906,1550.4962096214294
<http://SGKG4.org/shapes/Constraint3>,valid,87764,951.5044500827789
<http://SGKG4.org/shapes/Constraint3>,valid,100036,951.5494871139526
<http://SGKG4.org/shapes/Constraint5>,valid,162436,1550.591199874878
<http://SGKG4.org/shapes/Constraint1>,valid,18559,346.1543622016907
<http://SGKG4.org/shapes/Constraint1>,valid,9650,346.0963637828827
<http://SGKG4.org/shapes/Constraint2>,valid,61271,666.9321782588959
<http://SGKG4.org/shapes/Constraint4>,valid,118785,1230.6929166316986
<http://SGKG4.org/shapes/Constraint1>,valid,17017,346.1433174610138
<http://SGKG4.org/shapes/Constraint3>,valid,84531,951.4934499263763
<http://SGKG4.org/shapes/Constraint4>,valid,108735,1230.6498758792877
<http://SGKG4.org/shapes/Constraint4>,valid,128472,1230.7378754615784
<http://SGKG4.org/shapes/Constraint1>,valid,7766,346.08432507514954
<http://SGKG4.org/shapes/Constraint4>,valid,113860,1230.6718752384186
<http://SGKG4.org/shapes/Constraint5>,valid,145199,1550.510169506073
<http://SGKG4.org/shapes/Constraint5>,valid,160055,1550.5812039375305
<http://SGKG4.org/shapes/Constraint3>,valid,78475,951.4694499969482
<http://SGKG4.org/shapes/Constraint3>,valid,81936,951.4844493865967
<http://SGKG4.org/shapes/Constraint5>,violated,135338,1550.4611670970917
<http://SGKG4.org/shapes/Constraint1>,valid,16416,346.14031744003296
<http://SGKG4.org/shapes/Constraint2>,valid,64591,666.9461450576782
<http://SGKG4.org/shapes/Constraint3>,valid,101066,951.55348777771
<http://SGKG4.org/shapes/Constraint4>,valid,128999,1230.7398755550385
<http://SGKG4.org/shapes/Constraint1>,valid,19345,346.1603229045868
<http://SGKG4.org/shapes/Constraint2>,valid,56645,666.9135830402374
<http://SGKG4.org/shapes/Constraint3>,valid,81213,951.4814496040344
<http://SGKG4.org/shapes/Constraint1>,valid,7998,346.0863265991211
<http://SGKG4.org/shapes/Constraint3>,valid,92328,951.5205101966858
<http://SGKG4.org/shapes/Constraint1>,valid,32092,346.23440885543823
<http://SGKG4.org/shapes/Constraint5>,valid,154322,1550.5491678714752
<http://SGKG4.org/shapes/Constraint3>,valid,81665,951.4834499359131
<http://SGKG4.org/shapes/Constraint3>,violated,73404,951.4504499435425
<http://SGKG4.org/shapes/Constraint2>,valid,59739,666.9261453151703
<http://SGKG4.org/shapes/Constraint4>,valid,103828,1230.6278772354126
<http://SGKG4.org/shapes/Constraint3>,valid,90698,951.5144493579865
<http://SGKG4.org/shapes/Constraint4>,valid,128770,1230.7388756275177
<http://SGKG4.org/shapes/Constraint1>,valid,22044,346.18141746520996
<http://SGKG4.org/shapes/Constraint2>,valid,59811,666.9261453151703
<http://SGKG4.org/shapes/Constraint1>,valid,30083,346.2264139652252
<http://SGKG4.org/shapes/Constraint3>,valid,99215,951.5464880466461
<http://SGKG4.org/shapes/Constraint2>,valid,61779,666.9341788291931
<http://SGKG4.org/shapes/Constraint1>,valid,13327,346.11832189559937
<http://SGKG4.org/shapes/Constraint4>,valid,120038,1230.698879480362
<http://SGKG4.org/shapes/Constraint2>,valid,56251,666.9115881919861
<http://SGKG4.org/shapes/Constraint2>,valid,54083,666.9025866985321
<http://SGKG4.org/shapes/Constraint4>,valid,108071,1230.6468765735626
<http://SGKG4.org/shapes/Constraint2>,valid,43395,666.855589389801
<http://SGKG4.org/shapes/Constraint4>,valid,130746,1230.7468748092651
<http://SGKG4.org/shapes/Constraint1>,valid,27658,346.21537685394287
<http://SGKG4.org/shapes/Constraint5>,valid,160046,1550.5812039375305
<http://SGKG4.org/shapes/Constraint5>,valid,166343,1550.6082029342651
<http://SGKG4.org/shapes/Constraint2>,valid,53204,666.8965525627136
<http://SGKG4.org/shapes/Constraint4>,valid,111968,1230.6638741493225
<http://SGKG4.org/shapes/Constraint3>,valid,78701,951.4724502563477
<http://SGKG4.org/shapes/Constraint5>,violated,136532,1550.4671702384949
<http://SGKG4.org/shapes/Constraint4>,valid,133342,1230.7578754425049
<http://SGKG4.org/shapes/Constraint4>,valid,126416,1230.7288751602173
<http://SGKG4.org/shapes/Constraint2>,valid,43626,666.8565859794617
<http://SGKG4.org/shapes/Constraint1>,valid,22180,346.1824061870575
<http://SGKG4.org/shapes/Constraint1>,valid,17687,346.1483211517334
<http://SGKG4.org/shapes/Constraint1>,valid,13341,346.11832189559937
<http://SGKG4.org/shapes/Constraint4>,valid,103959,1230.6278772354126
<http://SGKG4.org/shapes/Constraint5>,valid,143713,1550.5041699409485
<http://SGKG4.org/shapes/Constraint3>,valid,96142,951.5354528427124
<http://SGKG4.org/shapes/Constraint3>,violated,73630,951.4514496326447
<http://SGKG4.org/shapes/Constraint4>,valid,122956,1230.7138755321503
<http://SGKG4.org/shapes/Constraint1>,valid,1617,346.0434834957123
<http://SGKG4.org/shapes/Constraint2>,valid,63256,666.9401795864105
<http://SGKG4.org/shapes/Constraint4>,valid,113081,1230.6688742637634
<http://SGKG4.org/shapes/Constraint3>,valid,81019,951.4804491996765
<http://SGKG4.org/shapes/Constraint2>,valid,36321,666.8263983726501
<http://SGKG4.org/shapes/Constraint5>,valid,155311,1550.5542047023773
<http://SGKG4.org/shapes/Constraint4>,valid,120480,1230.7008800506592
<http://SGKG4.org/shapes/Constraint2>,valid,65923,666.9511778354645
<http://SGKG4.org/shapes/Constraint5>,valid,145803,1550.5131695270538
<http://SGKG4.org/shapes/Constraint1>,valid,8999,346.09234952926636
<http://SGKG4.org/shapes/Constraint2>,valid,54873,666.9065880775452
<http://SGKG4.org/shapes/Constraint1>,valid,7621,346.08336186408997
<http://SGKG4.org/shapes/Constraint3>,valid,92644,951.521452665329
<http://SGKG4.org/shapes/Constraint4>,valid,134559,1230.7628750801086
<http://SGKG4.org/shapes/Constraint1>,valid,29652,346.22441029548645
<http://SGKG4.org/shapes/Constraint3>,valid,95248,951.5304520130157
<http://SGKG4.org/shapes/Constraint3>,valid,79562,951.4754495620728
